transaction_id,customer_id,line_item_id,transaction_date,line_item_amount,annual_income,prod_comb_choice
20230807-4,1079,LI2,2023-08-07,2.873960304865614,74582.34794437885,Pastry
20230807-4,1079,LI22,2023-08-07,5.480316280317493,74582.34794437885,Pastry_&_Breverage
20230807-5,907,LI22,2023-08-07,5.116183224995621,119157.57660754025,Pastry_&_Breverage
20230807-6,1239,LI22,2023-08-07,5.195783516555093,142072.76104716584,Pastry_&_Breverage
20230807-7,1433,LI1,2023-08-07,2.649766569258645,123736.44205275923,Pastry
20230807-7,1433,LI2,2023-08-07,2.9029455566313116,123736.44205275923,Pastry
20230807-8,1079,LI4,2023-08-07,3.8390651815338055,74582.34794437885,Pastry
20230807-9,432,LI22,2023-08-07,5.220171366352588,93273.80884904414,Pastry_&_Breverage
20230808-1,376,LI1,2023-08-08,2.423502260237001,145299.63314766064,Pastry
20230808-1,376,LI2,2023-08-08,2.7016479478217663,145299.63314766064,Pastry
20230808-10,804,LI1,2023-08-08,2.582956722471863,26109.178469050676,Pastry
20230808-11,1344,LI1,2023-08-08,2.4189569446025416,52376.0911077261,Pastry
20230808-11,1344,LI2,2023-08-08,2.8025232271291314,52376.0911077261,Pastry
20230808-12,400,LI1,2023-08-08,2.3723504038061947,148860.75226124376,Pastry
20230808-13,400,LI4,2023-08-08,3.703153644432313,148860.75226124376,Pastry
20230808-14,779,LI2,2023-08-08,2.767294449778274,102597.78500534594,Pastry
20230808-15,1344,LI22,2023-08-08,5.384804546879605,52376.0911077261,Pastry_&_Breverage
20230808-16,1344,LI4,2023-08-08,3.6563828321406615,52376.0911077261,Pastry
20230808-17,1320,LI1,2023-08-08,2.2862367080524564,24407.19770034775,Pastry
20230808-17,1320,LI2,2023-08-08,3.214105998538434,24407.19770034775,Pastry
20230808-18,400,LI2,2023-08-08,2.971255294047296,148860.75226124376,Pastry
20230808-19,1295,LI4,2023-08-08,3.701751674083062,68164.24795659259,Pastry
20230808-2,1022,LI1,2023-08-08,2.3041814893949777,123055.98442442715,Pastry
20230808-20,400,LI2,2023-08-08,2.7406786072533578,148860.75226124376,Pastry
20230808-21,376,LI22,2023-08-08,5.9769600895000625,145299.63314766064,Pastry_&_Breverage
20230808-22,400,LI22,2023-08-08,5.628332814993337,148860.75226124376,Pastry_&_Breverage
20230808-3,1221,LI2,2023-08-08,3.0381104899104687,64937.42165155709,Pastry
20230808-4,1320,LI2,2023-08-08,2.8342411128804086,24407.19770034775,Pastry
20230808-5,400,LI22,2023-08-08,6.023411274957471,148860.75226124376,Pastry_&_Breverage
20230808-6,1068,LI2,2023-08-08,6.302730544097722,37662.50152606517,Pastry
20230808-7,1344,LI1,2023-08-08,2.389466153574176,52376.0911077261,Pastry
20230808-8,1344,LI2,2023-08-08,3.048117256304249,52376.0911077261,Pastry
20230808-8,1344,LI22,2023-08-08,5.640729525475763,52376.0911077261,Pastry_&_Breverage
20230808-9,1344,LI15,2023-08-08,6.179296726640313,52376.0911077261,Pastry_&_Breverage
20230809-1,710,LI1,2023-08-09,2.427013967069797,75762.27685203776,Pastry
20230809-10,1032,LI1,2023-08-09,2.634417781373486,90620.27673935518,Pastry
20230809-10,1032,LI2,2023-08-09,3.2683159743435684,90620.27673935518,Pastry
20230809-11,805,LI1,2023-08-09,2.3908538174582645,54163.519544526935,Pastry
20230809-12,665,LI4,2023-08-09,3.521570636867545,50584.95154371485,Pastry
20230809-13,710,LI4,2023-08-09,3.643010026798584,75762.27685203776,Pastry
20230809-14,165,LI22,2023-08-09,5.464900071173906,66207.89950247854,Pastry_&_Breverage
20230809-15,710,LI1,2023-08-09,2.2871178458444774,75762.27685203776,Pastry
20230809-15,710,LI2,2023-08-09,3.131065815780312,75762.27685203776,Pastry
20230809-16,165,LI2,2023-08-09,3.2305435640271756,66207.89950247854,Pastry
20230809-17,928,LI1,2023-08-09,2.3582502577919513,92108.6378232576,Pastry
20230809-18,665,LI22,2023-08-09,5.003646987187676,50584.95154371485,Pastry_&_Breverage
20230809-19,928,LI22,2023-08-09,5.830593794048763,92108.6378232576,Pastry_&_Breverage
20230809-2,526,LI2,2023-08-09,2.9468763738870623,108271.74404170364,Pastry
20230809-2,526,LI4,2023-08-09,3.750093365972862,108271.74404170364,Pastry
20230809-20,165,LI1,2023-08-09,2.436677666148171,66207.89950247854,Pastry
20230809-21,526,LI1,2023-08-09,2.592683883267455,108271.74404170364,Pastry
20230809-22,805,LI2,2023-08-09,3.1363019163720307,54163.519544526935,Pastry
20230809-23,147,LI2,2023-08-09,3.0627443547360595,51082.994234748185,Pastry
20230809-3,165,LI1,2023-08-09,2.3855060593923554,66207.89950247854,Pastry
20230809-4,928,LI22,2023-08-09,5.281731834029779,92108.6378232576,Pastry_&_Breverage
20230809-5,170,LI2,2023-08-09,2.788410219037905,54539.269290398806,Pastry
20230809-6,165,LI1,2023-08-09,2.3812589870067313,66207.89950247854,Pastry
20230809-7,998,LI2,2023-08-09,3.0152647327166053,70894.83772171661,Pastry
20230809-8,665,LI1,2023-08-09,2.586350525962189,50584.95154371485,Pastry
20230809-8,665,LI22,2023-08-09,5.290479056327603,50584.95154371485,Pastry_&_Breverage
20230809-9,665,LI4,2023-08-09,3.816295652464032,50584.95154371485,Pastry
20230809-9,665,LI6,2023-08-09,6.887648957432248,50584.95154371485,Pastry
20230810-1,743,LI1,2023-08-10,2.746556593920104,26417.35863406211,Pastry
20230810-1,743,LI2,2023-08-10,3.2052100054454056,26417.35863406211,Pastry
20230810-10,93,LI1,2023-08-10,2.6882785523775965,64657.141393981874,Pastry
20230810-11,743,LI1,2023-08-10,5.326943438732997,26417.35863406211,Pastry
20230810-12,659,LI1,2023-08-10,2.6019817215856165,85378.0795331113,Pastry
20230810-13,163,LI2,2023-08-10,3.1908989600837234,104498.0706460774,Pastry
20230810-14,743,LI1,2023-08-10,2.534801911562681,26417.35863406211,Pastry
20230810-15,93,LI1,2023-08-10,2.4083005007123575,64657.141393981874,Pastry
20230810-16,772,LI2,2023-08-10,2.8525348925963048,125704.70722392201,Pastry
20230810-2,208,LI2,2023-08-10,3.0363998916931454,57471.10649012029,Pastry
20230810-3,163,LI22,2023-08-10,5.497775817126967,104498.0706460774,Pastry_&_Breverage
20230810-4,122,LI1,2023-08-10,2.6071080511901528,61576.68022206053,Pastry
20230810-4,122,LI22,2023-08-10,5.796612374484539,61576.68022206053,Pastry_&_Breverage
20230810-5,1310,LI4,2023-08-10,3.6030768791213634,32950.85170771927,Pastry
20230810-6,772,LI22,2023-08-10,5.3462539706612,125704.70722392201,Pastry_&_Breverage
20230810-7,772,LI22,2023-08-10,5.277850540657528,125704.70722392201,Pastry_&_Breverage
20230810-8,93,LI4,2023-08-10,3.3876655309926718,64657.141393981874,Pastry
20230810-9,93,LI1,2023-08-10,2.5460398495197296,64657.141393981874,Pastry
20230811-1,585,LI2,2023-08-11,3.0858641895465553,133613.4886695072,Pastry
20230811-10,1475,LI1,2023-08-11,2.462783789029345,79993.41982649639,Pastry
20230811-11,48,LI1,2023-08-11,2.379703070037067,80575.11853286996,Pastry
20230811-12,1214,LI1,2023-08-11,2.4326730025932193,86023.83724879473,Pastry
20230811-13,492,LI2,2023-08-11,2.7856364542152736,29163.567102514207,Pastry
20230811-14,492,LI1,2023-08-11,5.189400290604681,29163.567102514207,Pastry
20230811-15,1214,LI22,2023-08-11,5.102208381542004,86023.83724879473,Pastry_&_Breverage
20230811-16,737,LI2,2023-08-11,2.870340102352202,124553.31630306318,Pastry
20230811-17,149,LI2,2023-08-11,3.1534131153021008,51944.07814415172,Pastry
20230811-18,1475,LI1,2023-08-11,2.585811917553656,79993.41982649639,Pastry
20230811-19,585,LI4,2023-08-11,3.6026898682583126,133613.4886695072,Pastry
20230811-2,1065,LI22,2023-08-11,5.294124728161842,30103.802061639726,Pastry_&_Breverage
20230811-20,1065,LI2,2023-08-11,3.219342611543834,30103.802061639726,Pastry
20230811-21,837,LI22,2023-08-11,5.664924500649795,111495.68350752816,Pastry_&_Breverage
20230811-22,1065,LI2,2023-08-11,3.100046943314373,30103.802061639726,Pastry
20230811-23,1214,LI2,2023-08-11,3.0738403649535027,86023.83724879473,Pastry
20230811-23,1214,LI22,2023-08-11,5.884903796878643,86023.83724879473,Pastry_&_Breverage
20230811-24,431,LI2,2023-08-11,2.8047097886446863,143903.15779251978,Pastry
20230811-25,585,LI1,2023-08-11,2.2666810712544248,133613.4886695072,Pastry
20230811-26,1475,LI2,2023-08-11,3.158403036184609,79993.41982649639,Pastry
20230811-27,1065,LI1,2023-08-11,2.693678384879604,30103.802061639726,Pastry
20230811-28,837,LI2,2023-08-11,3.286324268952012,111495.68350752816,Pastry
20230811-3,1065,LI22,2023-08-11,5.116923377732746,30103.802061639726,Pastry_&_Breverage
20230811-4,1065,LI1,2023-08-11,2.401043182122521,30103.802061639726,Pastry
20230811-5,970,LI2,2023-08-11,6.088987183989957,82188.02807154134,Pastry
20230811-6,933,LI2,2023-08-11,2.8000190065708015,120180.9849892743,Pastry
20230811-7,573,LI1,2023-08-11,2.5464022676460445,96369.97771216556,Pastry
20230811-8,1065,LI1,2023-08-11,2.5197810211684555,30103.802061639726,Pastry
20230811-9,1229,LI1,2023-08-11,2.355418388149701,131644.04410636052,Pastry
20230812-1,70,LI22,2023-08-12,5.966448423801921,77178.11938840896,Pastry_&_Breverage
20230812-10,1152,LI1,2023-08-12,2.351678097387776,97885.07574703544,Pastry
20230812-11,1353,LI22,2023-08-12,5.396860934235155,37079.1730703786,Pastry_&_Breverage
20230812-12,1353,LI22,2023-08-12,5.747697837185115,37079.1730703786,Pastry_&_Breverage
20230812-13,1354,LI2,2023-08-12,2.758147734124213,23226.22348787263,Pastry
20230812-14,304,LI2,2023-08-12,2.986951171606779,114820.7847494632,Pastry
20230812-15,675,LI1,2023-08-12,2.398498286609538,74656.53713326901,Pastry
20230812-15,675,LI22,2023-08-12,4.990683244797401,74656.53713326901,Pastry_&_Breverage
20230812-16,1152,LI2,2023-08-12,2.90889370017685,97885.07574703544,Pastry
20230812-17,1155,LI22,2023-08-12,5.527638382231817,88739.50147768483,Pastry_&_Breverage
20230812-18,105,LI15,2023-08-12,6.592026745621116,82777.31163194403,Pastry_&_Breverage
20230812-19,675,LI2,2023-08-12,2.9894691942259666,74656.53713326901,Pastry
20230812-2,268,LI2,2023-08-12,2.876118233660236,65152.202083263546,Pastry
20230812-20,70,LI2,2023-08-12,2.805219415621832,77178.11938840896,Pastry
20230812-21,105,LI22,2023-08-12,5.436130296904594,82777.31163194403,Pastry_&_Breverage
20230812-3,675,LI22,2023-08-12,5.460513200378045,74656.53713326901,Pastry_&_Breverage
20230812-4,70,LI2,2023-08-12,2.9470729325897995,77178.11938840896,Pastry
20230812-5,70,LI1,2023-08-12,2.3406687148381025,77178.11938840896,Pastry
20230812-5,70,LI2,2023-08-12,3.2391598222777245,77178.11938840896,Pastry
20230812-6,1152,LI2,2023-08-12,3.2797189140692353,97885.07574703544,Pastry
20230812-7,1152,LI1,2023-08-12,2.5918540260754526,97885.07574703544,Pastry
20230812-8,70,LI1,2023-08-12,2.4651112857973203,77178.11938840896,Pastry
20230812-8,70,LI22,2023-08-12,5.144327198481188,77178.11938840896,Pastry_&_Breverage
20230812-9,1459,LI1,2023-08-12,2.427559441421181,128943.01571883261,Pastry
20230813-1,653,LI22,2023-08-13,5.1286570318508895,81847.56573988125,Pastry_&_Breverage
20230813-10,778,LI2,2023-08-13,3.0687787423375994,72945.00769348815,Pastry
20230813-11,653,LI22,2023-08-13,5.374413014645688,81847.56573988125,Pastry_&_Breverage
20230813-11,653,LI4,2023-08-13,3.50229136729613,81847.56573988125,Pastry
20230813-12,302,LI4,2023-08-13,3.3847660010214895,21225.88766273111,Pastry
20230813-13,653,LI1,2023-08-13,2.5240487911505625,81847.56573988125,Pastry
20230813-14,1283,LI1,2023-08-13,2.7306947626639158,98887.91960664093,Pastry
20230813-14,1283,LI22,2023-08-13,5.8587484226329245,98887.91960664093,Pastry_&_Breverage
20230813-15,1283,LI22,2023-08-13,6.048916454357094,98887.91960664093,Pastry_&_Breverage
20230813-16,802,LI2,2023-08-13,3.2298266358207908,67559.91152254865,Pastry
20230813-17,1283,LI2,2023-08-13,3.1913133909925815,98887.91960664093,Pastry
20230813-18,889,LI22,2023-08-13,5.359359668171964,53725.46711936593,Pastry_&_Breverage
20230813-19,61,LI2,2023-08-13,2.9607086171396073,106464.97530164197,Pastry
20230813-2,1026,LI2,2023-08-13,3.0203299630433325,61413.20220660418,Pastry
20230813-2,1026,LI22,2023-08-13,5.755588341201655,61413.20220660418,Pastry_&_Breverage
20230813-20,61,LI2,2023-08-13,2.726365054165944,106464.97530164197,Pastry
20230813-21,419,LI22,2023-08-13,5.052901096944697,82199.32989450172,Pastry_&_Breverage
20230813-22,524,LI4,2023-08-13,3.7577622262062502,24858.095434028655,Pastry
20230813-23,61,LI1,2023-08-13,2.4043877799995244,106464.97530164197,Pastry
20230813-24,1283,LI1,2023-08-13,2.545160829089582,98887.91960664093,Pastry
20230813-25,653,LI2,2023-08-13,2.716074845893308,81847.56573988125,Pastry
20230813-25,653,LI4,2023-08-13,3.5239906519418582,81847.56573988125,Pastry
20230813-26,802,LI1,2023-08-13,2.683539968333207,67559.91152254865,Pastry
20230813-26,802,LI22,2023-08-13,5.064548854366876,67559.91152254865,Pastry_&_Breverage
20230813-3,1274,LI2,2023-08-13,3.0844017558731136,93603.71264861897,Pastry
20230813-4,778,LI22,2023-08-13,5.199369199643843,72945.00769348815,Pastry_&_Breverage
20230813-5,302,LI2,2023-08-13,2.7614648422691968,21225.88766273111,Pastry
20230813-6,778,LI2,2023-08-13,2.999801043095067,72945.00769348815,Pastry
20230813-7,61,LI1,2023-08-13,2.5331569153349847,106464.97530164197,Pastry
20230813-8,802,LI1,2023-08-13,2.5860382817918435,67559.91152254865,Pastry
20230813-9,802,LI4,2023-08-13,3.729181140917354,67559.91152254865,Pastry
20230814-1,1415,LI1,2023-08-14,2.331206152564846,43782.28998277336,Pastry
20230814-10,1223,LI1,2023-08-14,2.4666702346876264,34519.440836738795,Pastry
20230814-10,1223,LI2,2023-08-14,3.230263038771227,34519.440836738795,Pastry
20230814-11,369,LI22,2023-08-14,5.599820224987344,72859.02261734009,Pastry_&_Breverage
20230814-12,1223,LI2,2023-08-14,3.009111043810844,34519.440836738795,Pastry
20230814-13,1415,LI1,2023-08-14,2.686016555991955,43782.28998277336,Pastry
20230814-14,1314,LI2,2023-08-14,3.2493773291353136,50793.43741526827,Pastry
20230814-15,1314,LI1,2023-08-14,2.275681510916911,50793.43741526827,Pastry
20230814-16,1223,LI1,2023-08-14,2.408097428851761,34519.440836738795,Pastry
20230814-17,1223,LI4,2023-08-14,3.537114556576125,34519.440836738795,Pastry
20230814-18,343,LI1,2023-08-14,2.5753626683726907,88383.85581737384,Pastry
20230814-19,1389,LI1,2023-08-14,2.500415971269831,27908.94731413573,Pastry
20230814-2,1314,LI1,2023-08-14,2.2886613296577707,50793.43741526827,Pastry
20230814-3,1389,LI2,2023-08-14,2.806994818104431,27908.94731413573,Pastry
20230814-4,1223,LI2,2023-08-14,2.870978878252208,34519.440836738795,Pastry
20230814-4,1223,LI4,2023-08-14,3.190215927665122,34519.440836738795,Pastry
20230814-5,1389,LI2,2023-08-14,3.1830711807589975,27908.94731413573,Pastry
20230814-6,1415,LI22,2023-08-14,4.951594002032652,43782.28998277336,Pastry_&_Breverage
20230814-7,1223,LI4,2023-08-14,3.3439167766598987,34519.440836738795,Pastry
20230814-8,1389,LI22,2023-08-14,5.11207799424883,27908.94731413573,Pastry_&_Breverage
20230814-9,1033,LI2,2023-08-14,3.1206308250781145,78184.11835236475,Pastry
20230815-1,389,LI2,2023-08-15,3.0204933722969147,32345.11371469125,Pastry
20230815-10,793,LI2,2023-08-15,3.0338092482648786,48524.93097772822,Pastry
20230815-10,793,LI14,2023-08-15,8.337803471088408,48524.93097772822,Pastry_&_Breverage
20230815-11,143,LI2,2023-08-15,2.980467551294714,21360.72453809902,Pastry
20230815-12,1008,LI1,2023-08-15,2.562484441441484,58402.010465506464,Pastry
20230815-13,793,LI2,2023-08-15,2.9588722399435934,48524.93097772822,Pastry
20230815-13,793,LI22,2023-08-15,5.1255538270343095,48524.93097772822,Pastry_&_Breverage
20230815-14,1068,LI2,2023-08-15,2.8430100036319343,37662.50152606517,Pastry
20230815-15,664,LI22,2023-08-15,5.994678163621575,112649.25214927644,Pastry_&_Breverage
20230815-16,1008,LI1,2023-08-15,2.363086061901413,58402.010465506464,Pastry
20230815-17,1114,LI2,2023-08-15,2.9449460836127397,70859.74184330553,Pastry
20230815-17,1114,LI22,2023-08-15,5.082599575375207,70859.74184330553,Pastry_&_Breverage
20230815-18,447,LI4,2023-08-15,3.631535024242475,118851.9397098571,Pastry
20230815-19,789,LI2,2023-08-15,2.755627023847774,56807.25063895807,Pastry
20230815-19,789,LI22,2023-08-15,5.443822862417437,56807.25063895807,Pastry_&_Breverage
20230815-2,664,LI1,2023-08-15,2.4994060911703855,112649.25214927644,Pastry
20230815-20,793,LI1,2023-08-15,4.594964042422362,48524.93097772822,Pastry
20230815-21,1468,LI2,2023-08-15,2.782710953056812,37891.63842564449,Pastry
20230815-21,1468,LI22,2023-08-15,5.047705606278032,37891.63842564449,Pastry_&_Breverage
20230815-3,447,LI2,2023-08-15,3.278024216322228,118851.9397098571,Pastry
20230815-4,389,LI2,2023-08-15,3.1527482876088473,32345.11371469125,Pastry
20230815-4,389,LI4,2023-08-15,3.2054934186628086,32345.11371469125,Pastry
20230815-5,1375,LI1,2023-08-15,2.4991975649027154,109137.27347040549,Pastry
20230815-6,389,LI22,2023-08-15,5.694313555816189,32345.11371469125,Pastry_&_Breverage
20230815-7,793,LI22,2023-08-15,6.048927622963674,48524.93097772822,Pastry_&_Breverage
20230815-8,389,LI1,2023-08-15,2.7101559188449755,32345.11371469125,Pastry
20230815-9,789,LI2,2023-08-15,2.718832752294839,56807.25063895807,Pastry
20230816-1,1286,LI1,2023-08-16,2.2694317841669545,55866.87166476622,Pastry
20230816-10,1276,LI15,2023-08-16,6.320629284717143,92093.21334958076,Pastry_&_Breverage
20230816-11,1353,LI2,2023-08-16,2.8132563350256534,37079.1730703786,Pastry
20230816-12,1353,LI22,2023-08-16,5.963149911793881,37079.1730703786,Pastry_&_Breverage
20230816-13,786,LI2,2023-08-16,3.241965934960172,79977.96048410237,Pastry
20230816-14,227,LI22,2023-08-16,5.997306361515076,82119.89938048646,Pastry_&_Breverage
20230816-15,786,LI1,2023-08-16,2.410960527253337,79977.96048410237,Pastry
20230816-16,1194,LI2,2023-08-16,3.0791255804244426,119601.64872929454,Pastry
20230816-17,814,LI1,2023-08-16,2.669964065309614,134937.36895965412,Pastry
20230816-18,801,LI1,2023-08-16,2.6415466524194926,81188.63836396486,Pastry
20230816-19,801,LI1,2023-08-16,2.2633602373534814,81188.63836396486,Pastry
20230816-19,801,LI4,2023-08-16,3.510997278662398,81188.63836396486,Pastry
20230816-2,1353,LI1,2023-08-16,2.452337120193988,37079.1730703786,Pastry
20230816-20,1088,LI22,2023-08-16,5.721702759643085,23813.759949989617,Pastry_&_Breverage
20230816-3,346,LI22,2023-08-16,5.036702931928448,68127.92380340397,Pastry_&_Breverage
20230816-3,346,LI15,2023-08-16,5.907519574463368,68127.92380340397,Pastry_&_Breverage
20230816-4,801,LI15,2023-08-16,6.126592053472996,81188.63836396486,Pastry_&_Breverage
20230816-5,1371,LI22,2023-08-16,5.99774503717199,64098.79564773291,Pastry_&_Breverage
20230816-6,227,LI1,2023-08-16,2.5132429806981236,82119.89938048646,Pastry
20230816-7,454,LI2,2023-08-16,3.0885477703996003,27564.933518879116,Pastry
20230816-8,1088,LI2,2023-08-16,3.191629986092448,23813.759949989617,Pastry
20230816-9,227,LI1,2023-08-16,2.7165259975008667,82119.89938048646,Pastry
20230817-1,437,LI6,2023-08-17,7.0672878626734015,34063.20882495493,Pastry
20230817-10,170,LI1,2023-08-17,2.6645434397505596,54539.269290398806,Pastry
20230817-11,170,LI2,2023-08-17,2.8855096454266462,54539.269290398806,Pastry
20230817-12,1399,LI22,2023-08-17,5.424521008785814,26923.72674588114,Pastry_&_Breverage
20230817-13,170,LI1,2023-08-17,2.2687231827294454,54539.269290398806,Pastry
20230817-13,170,LI22,2023-08-17,5.308221092191525,54539.269290398806,Pastry_&_Breverage
20230817-14,437,LI1,2023-08-17,2.301118452218361,34063.20882495493,Pastry
20230817-15,376,LI2,2023-08-17,3.0707816391717646,145299.63314766064,Pastry
20230817-16,816,LI22,2023-08-17,10.790582263749094,38096.47337300703,Pastry_&_Breverage
20230817-17,376,LI2,2023-08-17,2.7063739681150762,145299.63314766064,Pastry
20230817-18,376,LI1,2023-08-17,2.439413248677738,145299.63314766064,Pastry
20230817-19,437,LI2,2023-08-17,3.291986617958173,34063.20882495493,Pastry
20230817-2,437,LI2,2023-08-17,2.729878033138812,34063.20882495493,Pastry
20230817-20,10,LI2,2023-08-17,2.797887622006238,79359.91558944806,Pastry
20230817-3,10,LI15,2023-08-17,5.779285406693816,79359.91558944806,Pastry_&_Breverage
20230817-4,100,LI22,2023-08-17,5.069482489768416,86495.7097871229,Pastry_&_Breverage
20230817-5,9,LI22,2023-08-17,5.830488684982992,91686.55188055709,Pastry_&_Breverage
20230817-6,376,LI2,2023-08-17,3.0545939573552463,145299.63314766064,Pastry
20230817-7,1145,LI14,2023-08-17,8.41255896273069,48233.89178374782,Pastry_&_Breverage
20230817-8,100,LI22,2023-08-17,5.602344074472786,86495.7097871229,Pastry_&_Breverage
20230817-9,210,LI22,2023-08-17,5.138033088343218,42382.32702948153,Pastry_&_Breverage
20230818-1,718,LI1,2023-08-18,2.4144185641780496,20478.949586395174,Pastry
20230818-1,718,LI2,2023-08-18,2.9617846052628014,20478.949586395174,Pastry
20230818-10,1329,LI1,2023-08-18,2.3724197313422337,21593.101141043007,Pastry
20230818-11,518,LI1,2023-08-18,2.444456865428947,120126.61872664467,Pastry
20230818-12,1329,LI2,2023-08-18,3.2197224217001352,21593.101141043007,Pastry
20230818-13,718,LI22,2023-08-18,5.667847532802261,20478.949586395174,Pastry_&_Breverage
20230818-14,1045,LI2,2023-08-18,2.947337122494355,51519.42008873448,Pastry
20230818-15,1187,LI1,2023-08-18,2.3353685348993167,70374.77349862456,Pastry
20230818-16,718,LI1,2023-08-18,2.6572199701331556,20478.949586395174,Pastry
20230818-17,1342,LI2,2023-08-18,3.006425107782707,79347.36366849393,Pastry
20230818-18,1470,LI22,2023-08-18,5.576191008579917,80184.99503610656,Pastry_&_Breverage
20230818-2,848,LI1,2023-08-18,2.426660049241036,21193.39295430109,Pastry
20230818-2,848,LI2,2023-08-18,3.1801278943195936,21193.39295430109,Pastry
20230818-3,1342,LI2,2023-08-18,2.9474817571230236,79347.36366849393,Pastry
20230818-4,1342,LI1,2023-08-18,2.32737185084261,79347.36366849393,Pastry
20230818-5,718,LI2,2023-08-18,3.2169051536824558,20478.949586395174,Pastry
20230818-6,90,LI2,2023-08-18,3.192434966471046,42756.84453547001,Pastry
20230818-7,518,LI22,2023-08-18,5.167543312441557,120126.61872664467,Pastry_&_Breverage
20230818-7,518,LI4,2023-08-18,3.516796390432865,120126.61872664467,Pastry
20230818-8,848,LI1,2023-08-18,2.5091131039662287,21193.39295430109,Pastry
20230818-9,551,LI2,2023-08-18,2.898136811424047,62587.66187122092,Pastry
20230819-1,708,LI1,2023-08-19,5.258137385477312,68937.78411438689,Pastry
20230819-10,856,LI1,2023-08-19,2.577991162193939,76686.19733769447,Pastry
20230819-11,487,LI22,2023-08-19,5.205533022689633,36601.739425677806,Pastry_&_Breverage
20230819-12,528,LI1,2023-08-19,2.3461964544840157,23318.470797967166,Pastry
20230819-12,528,LI4,2023-08-19,3.279287592181936,23318.470797967166,Pastry
20230819-13,1005,LI2,2023-08-19,3.1297702695708725,130206.0905052349,Pastry
20230819-14,363,LI22,2023-08-19,5.427968958276324,136576.02874329314,Pastry_&_Breverage
20230819-14,363,LI4,2023-08-19,3.6106182643910865,136576.02874329314,Pastry
20230819-15,470,LI1,2023-08-19,2.4505197033286095,125351.74860386178,Pastry
20230819-16,480,LI2,2023-08-19,2.8888469137251374,111633.3919367753,Pastry
20230819-2,180,LI1,2023-08-19,5.38250490068458,95627.51297140494,Pastry
20230819-3,470,LI1,2023-08-19,2.625568208633922,125351.74860386178,Pastry
20230819-4,180,LI2,2023-08-19,3.2696138616185633,95627.51297140494,Pastry
20230819-4,180,LI22,2023-08-19,4.993530270596966,95627.51297140494,Pastry_&_Breverage
20230819-5,487,LI1,2023-08-19,2.485614782315679,36601.739425677806,Pastry
20230819-6,646,LI2,2023-08-19,2.8406019304879013,101346.67282225564,Pastry
20230819-6,646,LI22,2023-08-19,6.028261359152385,101346.67282225564,Pastry_&_Breverage
20230819-7,1005,LI2,2023-08-19,3.045057188160717,130206.0905052349,Pastry
20230819-8,1005,LI1,2023-08-19,5.198369830963202,130206.0905052349,Pastry
20230819-9,347,LI22,2023-08-19,5.3513871058356015,147835.52350243554,Pastry_&_Breverage
20230820-1,414,LI1,2023-08-20,2.6957599172601476,84733.36170427501,Pastry
20230820-10,414,LI22,2023-08-20,5.288424810534343,84733.36170427501,Pastry_&_Breverage
20230820-11,449,LI2,2023-08-20,2.734271945664659,66547.40524478257,Pastry
20230820-11,449,LI22,2023-08-20,5.2924685629783195,66547.40524478257,Pastry_&_Breverage
20230820-12,591,LI1,2023-08-20,4.908412386314012,88456.71033952385,Pastry
20230820-13,746,LI15,2023-08-20,5.911700148973614,88630.77004207298,Pastry_&_Breverage
20230820-14,192,LI15,2023-08-20,6.24483620384708,61792.75833303109,Pastry_&_Breverage
20230820-2,79,LI1,2023-08-20,2.7409291997319087,65733.7282015942,Pastry
20230820-2,79,LI22,2023-08-20,5.042855915473774,65733.7282015942,Pastry_&_Breverage
20230820-3,1261,LI2,2023-08-20,5.795193671341985,52334.427379537374,Pastry
20230820-4,79,LI4,2023-08-20,3.3273355950834227,65733.7282015942,Pastry
20230820-5,414,LI1,2023-08-20,2.6646886081434786,84733.36170427501,Pastry
20230820-5,414,LI22,2023-08-20,5.694373898254707,84733.36170427501,Pastry_&_Breverage
20230820-6,746,LI4,2023-08-20,3.75119595520664,88630.77004207298,Pastry
20230820-7,432,LI1,2023-08-20,2.7239074031822383,93273.80884904414,Pastry
20230820-8,314,LI2,2023-08-20,2.995832464238629,27189.250423107296,Pastry
20230820-9,414,LI1,2023-08-20,2.686054553370923,84733.36170427501,Pastry
20230821-1,504,LI1,2023-08-21,2.5795111611951143,30396.47860219702,Pastry
20230821-1,504,LI2,2023-08-21,2.7214679129887376,30396.47860219702,Pastry
20230821-10,30,LI1,2023-08-21,2.317310716258362,39124.774150550365,Pastry
20230821-10,30,LI2,2023-08-21,3.285174372699112,39124.774150550365,Pastry
20230821-11,679,LI4,2023-08-21,3.158643723023124,79725.20732320845,Pastry
20230821-12,133,LI2,2023-08-21,2.7650449224282054,107489.88203937188,Pastry
20230821-13,30,LI2,2023-08-21,3.163714228989557,39124.774150550365,Pastry
20230821-14,30,LI22,2023-08-21,5.813316706498153,39124.774150550365,Pastry_&_Breverage
20230821-2,133,LI22,2023-08-21,5.34350033851806,107489.88203937188,Pastry_&_Breverage
20230821-3,112,LI22,2023-08-21,5.092746703163721,59159.756996668875,Pastry_&_Breverage
20230821-3,112,LI4,2023-08-21,3.765795496827923,59159.756996668875,Pastry
20230821-4,30,LI1,2023-08-21,2.596569034154527,39124.774150550365,Pastry
20230821-5,504,LI2,2023-08-21,2.916335309715942,30396.47860219702,Pastry
20230821-6,1232,LI22,2023-08-21,11.31528266093228,56082.81042193994,Pastry_&_Breverage
