transaction_id,customer_transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
45093,377,2019-04-27,11:40:37,3,14,5846,Y,1,5,79,1,3.75,3.75,N
45094,382,2019-04-27,15:55:18,3,20,5754,Y,1,1,52,2,5,2.5,N
45095,396,2019-04-27,18:57:37,3,20,47,Y,1,1,32,2,6,3,N
45096,399,2019-04-27,17:30:41,3,14,486,Y,1,1,47,2,6,3,N
45097,399,2019-04-27,17:30:41,3,14,486,Y,1,5,69,1,3.25,3.25,N
45098,400,2019-04-27,08:20:25,3,16,8345,Y,1,1,45,1,3,3,N
45099,403,2019-04-27,07:00:20,3,16,730,N,1,1,42,2,5,2.5,N
45100,410,2019-04-27,09:19:04,3,14,424,Y,1,1,58,2,7,3.5,N
45101,413,2019-04-27,09:46:32,3,14,264,N,1,1,44,2,5,2.5,N
45102,456,2019-04-27,18:39:19,3,14,5669,Y,1,1,52,2,5,2.5,N
45103,457,2019-04-27,13:45:23,3,16,399,Y,1,1,55,1,4,4,N
45104,472,2019-04-27,17:05:47,3,20,8186,Y,1,1,38,2,7.5,3.75,N
45105,472,2019-04-27,17:05:47,3,20,8482,Y,1,5,78,1,4.5,4.5,N
45106,478,2019-04-27,10:22:30,3,20,584,N,1,1,44,2,5,2.5,N
45107,483,2019-04-27,13:06:10,3,16,84,N,1,1,51,1,3,3,N
45108,483,2019-04-27,13:06:10,3,16,8216,N,1,5,71,1,3.75,3.75,N
45109,488,2019-04-27,14:22:28,3,16,8256,Y,1,1,29,1,2.5,2.5,N
45110,496,2019-04-27,08:24:40,3,14,73,Y,1,1,30,2,6,3,N
45111,498,2019-04-27,09:24:11,3,20,252,Y,1,1,33,1,3.5,3.5,N
45112,500,2019-04-27,13:11:44,3,14,5690,N,1,1,30,1,3,3,N
45113,525,2019-04-27,17:23:32,3,20,5007,Y,1,1,52,2,5,2.5,N
45114,525,2019-04-27,17:23:32,3,20,5909,Y,1,5,71,1,3.75,3.75,N
45115,528,2019-04-27,08:34:58,3,14,5869,Y,1,1,47,1,3,3,N
45116,531,2019-04-27,16:45:38,3,20,5502,Y,1,1,57,1,3.1,3.1,N
45117,580,2019-04-27,07:57:58,3,14,5833,N,1,1,22,2,4,2,N
45118,598,2019-04-27,15:43:59,3,14,530,Y,1,1,36,1,3.75,3.75,N
45119,601,2019-04-27,10:13:35,3,14,5353,Y,1,1,51,2,6,3,N
45120,618,2019-04-27,19:56:36,3,14,8118,Y,1,1,36,1,3.75,3.75,N
45121,636,2019-04-27,08:16:46,3,20,5324,Y,1,1,29,2,5,2.5,N
45122,639,2019-04-27,16:31:34,3,16,5406,Y,1,1,34,1,2.45,2.45,N
45123,644,2019-04-27,11:21:59,3,20,219,N,1,1,34,2,4.9,2.45,N
45124,647,2019-04-27,13:18:39,3,16,5220,N,1,1,52,1,2.5,2.5,N
45125,648,2019-04-27,19:03:37,3,20,288,Y,1,1,44,2,5,2.5,N
45126,652,2019-04-27,09:15:14,3,20,568,Y,1,1,26,2,6,3,N
45127,652,2019-04-27,09:15:14,3,20,568,Y,1,5,77,1,3,3,N
45128,663,2019-04-27,07:57:49,3,14,5215,Y,1,1,48,2,5,2.5,N
45129,669,2019-04-27,08:10:26,3,14,557,N,1,1,31,1,2.2,2.2,N
45130,680,2019-04-27,16:45:20,3,16,568,Y,1,1,29,1,2.5,2.5,N
45131,702,2019-04-27,08:03:36,3,14,435,Y,1,1,30,2,6,3,N
45132,707,2019-04-27,11:17:54,3,20,645,N,1,1,44,1,2.5,2.5,N
45133,708,2019-04-27,15:24:32,3,14,476,Y,1,1,38,1,3.75,3.75,N
45134,720,2019-04-27,18:18:33,3,20,5608,Y,1,1,40,1,3.75,3.75,N
45135,720,2019-04-27,18:18:33,3,20,8421,Y,1,5,72,1,3.25,3.25,N
45136,726,2019-04-27,19:44:53,3,20,5800,N,1,1,38,2,7.5,3.75,N
45137,727,2019-04-27,17:25:07,3,20,8483,Y,1,1,54,2,5,2.5,N
45138,731,2019-04-27,15:32:19,3,14,555,N,1,1,25,1,2.2,2.2,N
45139,743,2019-04-27,15:02:39,3,16,649,N,1,1,58,1,3.5,3.5,N
45140,743,2019-04-27,15:02:39,3,16,649,N,1,5,78,1,4.5,4.5,N
45141,745,2019-04-27,14:28:27,3,20,5890,Y,1,1,32,1,3,3,N
45142,750,2019-04-27,08:46:42,3,16,5614,N,1,1,52,2,5,2.5,N
45143,750,2019-04-27,08:46:42,3,16,288,N,1,5,69,1,3.25,3.25,N
45144,751,2019-04-27,16:20:56,3,14,5638,Y,1,1,48,1,2.5,2.5,N
45145,770,2019-04-27,12:29:19,3,14,658,Y,1,1,57,1,3.1,3.1,N
45146,781,2019-04-27,11:37:25,3,14,342,N,1,1,28,1,2,2,N
45147,785,2019-04-27,18:45:07,3,14,5463,Y,1,1,54,2,5,2.5,N
45148,793,2019-04-27,15:56:57,3,14,410,N,1,1,23,2,5,2.5,N
45149,797,2019-04-27,09:56:24,3,14,63,N,1,1,25,1,2.2,2.2,N
45150,814,2019-04-27,10:41:12,3,16,8414,N,1,1,24,1,3,3,N
45151,818,2019-04-27,13:15:05,3,20,5518,Y,1,1,50,1,2.5,2.5,N
45152,820,2019-04-27,09:27:29,3,14,526,Y,1,1,61,2,9.5,4.75,N
45153,820,2019-04-27,09:27:29,3,14,616,Y,1,5,77,1,3,3,N
45154,826,2019-04-27,14:35:22,3,20,5942,Y,1,1,54,2,5,2.5,N
45155,829,2019-04-27,15:17:53,3,16,5195,Y,1,1,51,1,3,3,N
45156,829,2019-04-27,15:17:53,3,16,8026,Y,1,5,78,1,4.5,4.5,N
45157,835,2019-04-27,14:08:31,3,14,5824,Y,1,1,40,1,3.75,3.75,N
45158,835,2019-04-27,14:08:31,3,14,5206,Y,1,5,77,1,3,3,N
45159,862,2019-04-27,15:38:49,3,14,29,Y,1,1,24,1,3,3,N
45160,875,2019-04-27,14:26:49,3,14,8196,Y,1,1,54,1,2.5,2.5,N
45161,895,2019-04-27,12:17:02,3,16,661,N,1,1,55,1,4,4,N
45162,904,2019-04-27,16:16:20,3,14,318,Y,1,1,58,2,7,3.5,N
45163,905,2019-04-27,12:39:36,3,14,281,N,1,1,53,1,3,3,N
45164,911,2019-04-27,18:37:27,3,20,68,N,1,1,53,2,6,3,N
45165,911,2019-04-27,18:37:27,3,20,5347,N,1,5,73,1,3.75,3.75,N
45166,920,2019-04-27,12:05:25,3,16,8215,Y,1,1,44,2,5,2.5,N
45167,936,2019-04-27,07:41:25,3,20,5036,Y,1,1,59,1,4.5,4.5,N
45168,938,2019-04-27,12:11:28,3,14,5336,N,1,1,43,1,3,3,N
45169,943,2019-04-27,16:33:38,3,16,424,Y,1,1,61,1,4.75,4.75,N
45170,950,2019-04-27,09:44:15,3,20,550,N,1,1,26,1,3,3,N
45171,954,2019-04-27,07:14:31,3,16,376,Y,1,1,26,1,3,3,N
45172,965,2019-04-27,15:11:58,3,20,8009,N,1,1,48,1,2.5,2.5,N
45173,971,2019-04-27,10:58:38,3,20,5852,Y,1,1,61,1,4.75,4.75,N
45174,976,2019-04-27,15:06:47,3,14,306,N,1,1,55,1,4,4,N
45175,977,2019-04-27,12:47:06,3,20,322,Y,1,1,42,2,5,2.5,N
45176,977,2019-04-27,12:47:06,3,20,322,Y,1,5,73,1,3.75,3.75,N
45177,982,2019-04-27,16:28:42,3,20,673,N,1,1,34,1,2.45,2.45,N
45178,984,2019-04-27,18:57:06,3,16,8218,Y,1,1,25,2,4.4,2.2,N
45179,999,2019-04-27,07:24:50,3,20,252,N,1,1,46,2,5,2.5,N
45180,1000,2019-04-27,09:27:28,3,14,366,Y,1,1,59,1,4.5,4.5,N
45181,1001,2019-04-27,09:07:40,3,14,5696,N,1,1,59,1,4.5,4.5,N
45182,1005,2019-04-27,18:37:46,3,20,5839,Y,1,1,38,1,3.75,3.75,N
45183,1006,2019-04-27,16:50:32,3,16,5264,Y,1,1,40,1,3.75,3.75,N
45184,1016,2019-04-27,19:29:47,3,20,8409,Y,1,1,57,2,6.2,3.1,N
45185,1016,2019-04-27,19:29:47,3,20,8003,Y,1,5,70,1,3.25,3.25,N
45186,1017,2019-04-27,11:22:22,3,14,776,N,1,1,58,2,7,3.5,N
45187,1021,2019-04-27,11:08:59,3,16,70,Y,1,1,57,1,3.1,3.1,N
45188,1028,2019-04-27,14:17:52,3,14,408,N,1,1,25,1,2.2,2.2,N
45189,1044,2019-04-27,16:36:55,3,20,160,N,1,1,45,2,6,3,N
45190,1053,2019-04-27,14:40:38,3,20,521,N,1,1,44,1,2.5,2.5,N
45191,1067,2019-04-27,16:07:44,3,14,414,Y,1,1,34,2,4.9,2.45,N
45192,1069,2019-04-27,07:34:17,3,16,599,N,1,1,29,1,2.5,2.5,N
45193,1077,2019-04-27,16:52:02,3,16,756,Y,1,1,55,1,4,4,N
45194,1083,2019-04-27,15:39:52,3,14,5483,Y,1,1,31,2,4.4,2.2,N
45195,1086,2019-04-27,11:54:12,3,16,443,Y,1,1,44,2,5,2.5,N
45196,1087,2019-04-27,18:51:34,3,14,519,Y,1,1,22,2,4,2,N
45197,1087,2019-04-27,18:51:34,3,14,5316,Y,1,5,71,1,3.75,3.75,N
45198,1088,2019-04-27,15:04:46,3,14,379,N,1,1,28,1,2,2,N
45199,1090,2019-04-27,08:13:22,3,16,5746,N,1,1,34,2,4.9,2.45,N
45200,1096,2019-04-27,15:23:47,3,14,477,Y,1,1,51,2,6,3,N
45201,1097,2019-04-27,12:18:33,3,16,8444,N,1,1,44,2,5,2.5,N
45202,1101,2019-04-27,17:35:18,3,14,646,Y,1,1,33,1,3.5,3.5,N
45203,1110,2019-04-27,10:26:41,3,14,691,N,1,1,34,2,4.9,2.45,N
45204,1122,2019-04-27,11:20:47,3,20,5395,N,1,1,56,2,5.1,2.55,N
45205,1122,2019-04-27,11:20:47,3,20,8215,N,1,5,71,1,3.75,3.75,N
45206,1140,2019-04-27,15:49:16,3,16,448,Y,1,1,44,2,5,2.5,N
45207,1150,2019-04-27,07:32:15,3,20,164,N,1,1,53,1,3,3,N
45208,1151,2019-04-27,11:14:55,3,16,5063,N,1,1,61,2,9.5,4.75,N
45209,1154,2019-04-27,10:41:50,3,16,689,N,1,1,39,1,4.25,4.25,N
45210,1157,2019-04-27,08:52:08,3,20,743,Y,1,1,43,1,3,3,N
45211,1157,2019-04-27,08:52:08,3,20,743,Y,1,5,73,1,3.75,3.75,N
45212,1158,2019-04-27,13:25:09,3,20,5767,N,1,1,50,1,2.5,2.5,N
45213,1179,2019-04-27,10:17:01,3,16,652,Y,1,1,50,2,5,2.5,N
45214,1195,2019-04-27,18:38:45,3,16,780,N,1,1,46,1,2.5,2.5,N
45215,1214,2019-04-27,17:49:31,3,14,663,Y,1,1,56,2,5.1,2.55,N
45216,1216,2019-04-27,08:01:26,3,16,5764,N,1,1,57,2,6.2,3.1,N
45217,1229,2019-04-27,11:46:25,3,16,568,N,1,1,32,2,6,3,N
45218,1233,2019-04-27,19:29:43,3,16,8252,N,1,1,50,1,2.5,2.5,N
45219,1237,2019-04-27,18:03:35,3,20,5397,Y,1,1,50,1,2.5,2.5,N
45220,1237,2019-04-27,18:03:35,3,20,5233,Y,1,5,77,1,3,3,N
45221,1238,2019-04-27,07:49:07,3,16,8265,N,1,1,25,1,2.2,2.2,N
45222,1243,2019-04-27,10:47:53,3,14,444,Y,1,1,27,1,3.5,3.5,N
45223,1255,2019-04-27,10:56:05,3,16,579,N,1,1,59,1,4.5,4.5,N
45224,1276,2019-04-27,13:27:25,3,16,501,Y,1,1,53,2,6,3,N
45225,1299,2019-04-27,12:14:38,3,20,509,Y,1,1,41,2,8.5,4.25,N
45226,1313,2019-04-27,09:55:50,3,16,5456,Y,1,1,48,1,2.5,2.5,N
45227,1314,2019-04-27,11:47:27,3,14,672,N,1,1,58,1,3.5,3.5,N
45228,1318,2019-04-27,11:23:37,3,16,779,N,1,1,31,2,4.4,2.2,N
45229,1327,2019-04-27,17:35:03,3,20,731,Y,1,1,25,2,4.4,2.2,N
45230,1330,2019-04-27,15:11:59,3,20,8476,N,1,1,22,2,4,2,N
45231,1337,2019-04-27,18:36:26,3,20,797,Y,1,1,44,2,5,2.5,N
45232,1337,2019-04-27,18:36:26,3,20,797,Y,1,5,73,1,3.75,3.75,N
45233,1339,2019-04-27,15:38:52,3,20,694,Y,1,1,57,1,3.1,3.1,N
45234,1358,2019-04-27,11:53:09,3,16,5660,N,1,1,43,2,6,3,N
45235,1363,2019-04-27,10:21:24,3,16,5223,Y,1,1,27,2,7,3.5,N
45236,1382,2019-04-27,15:00:02,3,16,121,Y,1,1,56,2,5.1,2.55,N
45237,1383,2019-04-27,12:02:59,3,16,34,N,1,1,51,1,3,3,N
45238,1403,2019-04-27,13:23:24,3,14,532,Y,1,1,49,2,6,3,N
45239,1409,2019-04-27,10:39:09,3,16,5519,Y,1,1,49,2,6,3,N
45240,1413,2019-04-27,15:25:56,3,20,289,N,1,1,57,2,6.2,3.1,N
45241,1435,2019-04-27,17:34:19,3,20,8389,Y,1,1,56,1,2.55,2.55,N
45242,1451,2019-04-27,11:33:23,3,14,5194,Y,1,1,33,2,7,3.5,N
45243,1456,2019-04-27,10:25:15,3,20,785,Y,1,1,43,2,6,3,N
45244,1461,2019-04-27,19:41:46,3,16,282,N,1,1,61,2,9.5,4.75,N
45245,1468,2019-04-27,16:48:20,3,14,8097,Y,1,1,58,2,7,3.5,N
45246,1473,2019-04-27,15:16:45,3,20,8374,N,1,1,42,1,2.5,2.5,N
45247,1473,2019-04-27,15:16:45,3,20,5055,N,1,5,78,1,4.5,4.5,N
45248,1479,2019-04-27,18:30:03,3,16,755,Y,1,1,37,2,6,3,N
45249,1489,2019-04-27,08:04:51,3,16,330,N,1,1,37,2,6,3,N
45250,1489,2019-04-27,08:04:51,3,16,330,N,1,5,76,1,3.5,3.5,N
45251,1491,2019-04-27,14:33:05,3,20,84,Y,1,1,40,1,3.75,3.75,N
45252,1494,2019-04-27,08:55:55,3,20,5396,Y,1,1,23,1,2.5,2.5,N
45253,1497,2019-04-27,12:31:44,3,14,5494,Y,1,1,53,2,6,3,N
45254,1513,2019-04-27,16:01:25,3,14,5449,N,1,1,59,2,9,4.5,N
45255,1521,2019-04-27,08:14:24,3,20,769,Y,1,1,60,1,3.75,3.75,N
45256,1531,2019-04-27,16:30:57,3,20,8017,N,1,1,39,1,4.25,4.25,N
45257,1536,2019-04-27,07:45:56,3,20,8181,N,1,1,50,1,2.5,2.5,N
45258,1552,2019-04-27,17:22:34,3,20,8087,Y,1,1,46,2,5,2.5,N
45259,1558,2019-04-27,16:09:14,3,16,218,Y,1,1,38,2,7.5,3.75,N
45260,1558,2019-04-27,16:09:14,3,16,754,Y,1,5,76,1,3.5,3.5,N
45261,1568,2019-04-27,13:31:08,3,16,536,N,1,1,25,1,2.2,2.2,N
45262,1584,2019-04-27,08:46:30,3,14,330,Y,1,1,55,1,4,4,N
45263,1595,2019-04-27,10:20:41,3,14,680,N,1,1,33,2,7,3.5,N
45264,1599,2019-04-27,17:47:30,3,20,704,Y,1,1,61,2,9.5,4.75,N
45265,1606,2019-04-27,08:07:31,3,14,8265,N,1,1,31,1,2.2,2.2,N
45266,1618,2019-04-27,13:46:37,3,20,5651,Y,1,1,43,1,3,3,N
45267,1622,2019-04-27,08:33:12,3,14,5719,N,1,1,55,2,8,4,N
45268,1624,2019-04-27,17:47:12,3,14,78,Y,1,1,47,1,3,3,N
45269,1628,2019-04-27,19:28:38,3,16,400,N,1,1,44,1,2.5,2.5,N
45270,1628,2019-04-27,19:28:38,3,16,400,N,1,5,69,1,3.25,3.25,N
45271,1636,2019-04-27,18:58:13,3,14,361,Y,1,1,34,2,4.9,2.45,N
45272,1645,2019-04-27,19:09:34,3,16,124,N,1,1,56,1,2.55,2.55,N
45273,1646,2019-04-27,18:35:28,3,14,5054,Y,1,1,27,2,7,3.5,N
45274,1647,2019-04-27,14:35:45,3,20,234,N,1,1,59,2,9,4.5,N
45275,1652,2019-04-27,19:29:26,3,14,8451,N,1,1,24,2,6,3,N
45276,1653,2019-04-27,09:33:19,3,14,636,N,1,1,40,2,7.5,3.75,N
45277,1654,2019-04-27,10:23:29,3,16,5401,N,1,1,38,1,3.75,3.75,N
45278,1655,2019-04-27,09:06:12,3,16,5356,N,1,1,39,1,4.25,4.25,N
45279,1655,2019-04-27,09:06:12,3,16,209,N,1,5,76,1,3.5,3.5,N
45280,1659,2019-04-27,15:01:30,3,16,5511,N,1,1,60,2,7.5,3.75,N
45281,1662,2019-04-27,09:04:51,3,14,5353,Y,1,1,59,2,9,4.5,N
45282,1668,2019-04-27,15:07:10,3,14,5294,Y,1,1,32,2,6,3,N
45283,1669,2019-04-27,19:48:43,3,20,619,Y,1,1,22,2,4,2,N
45284,1671,2019-04-27,16:36:19,3,16,8219,Y,1,1,37,1,3,3,N
45285,1671,2019-04-27,16:36:19,3,16,65,Y,1,5,74,1,3.5,3.5,N
45286,1676,2019-04-27,12:22:57,3,16,692,N,1,1,42,1,2.5,2.5,N
45287,1677,2019-04-27,08:05:11,3,20,258,Y,1,1,31,1,2.2,2.2,N
45288,1677,2019-04-27,08:05:11,3,20,742,Y,1,5,76,1,3.5,3.5,N
45289,1691,2019-04-27,11:21:20,3,16,5279,N,1,1,27,2,7,3.5,N
45290,1697,2019-04-27,08:18:14,3,14,429,N,1,1,50,1,2.5,2.5,N
45291,1697,2019-04-27,08:18:14,3,14,5260,N,1,5,73,1,3.75,3.75,N
45292,1702,2019-04-27,15:34:11,3,16,491,Y,1,1,35,1,3.1,3.1,N
45293,1713,2019-04-27,15:59:09,3,20,252,Y,1,1,47,2,6,3,N
45294,1731,2019-04-27,13:36:59,3,20,5643,Y,1,1,60,1,3.75,3.75,N
45295,1733,2019-04-27,19:16:47,3,16,5860,N,1,1,31,1,2.2,2.2,N
45296,1736,2019-04-27,18:49:35,3,14,44,N,1,1,55,1,4,4,N
45297,1736,2019-04-27,18:49:35,3,14,5021,N,1,5,69,1,3.25,3.25,N
45298,1743,2019-04-27,08:51:35,3,16,5816,N,1,1,23,1,2.5,2.5,N
45299,1746,2019-04-27,17:44:20,3,20,8209,N,1,1,29,2,5,2.5,N
45300,1749,2019-04-27,09:43:29,3,14,448,N,1,1,45,2,6,3,N
45301,1754,2019-04-27,10:40:24,3,14,5515,Y,1,1,56,1,2.55,2.55,N
45302,1769,2019-04-27,13:11:20,3,20,468,Y,1,1,43,2,6,3,N
45303,1774,2019-04-27,17:44:31,3,20,5382,Y,1,1,45,2,6,3,N
45304,1782,2019-04-27,08:27:56,3,16,8202,Y,1,1,61,2,9.5,4.75,N
45305,1819,2019-04-27,07:32:38,3,20,481,N,1,1,30,1,3,3,N
45306,1828,2019-04-27,11:48:22,3,20,8169,N,1,1,46,2,5,2.5,N
45307,1832,2019-04-27,10:48:03,3,20,414,Y,1,1,31,1,2.2,2.2,N
45308,1832,2019-04-27,10:48:03,3,20,8322,Y,1,5,71,1,3.75,3.75,N
45309,1845,2019-04-27,10:23:06,3,20,8485,N,1,1,51,2,6,3,N
45310,1853,2019-04-27,11:15:42,3,14,5706,N,1,1,32,1,3,3,N
45311,1863,2019-04-27,08:46:46,3,14,551,Y,1,1,57,2,6.2,3.1,N
45312,1863,2019-04-27,08:46:46,3,14,76,Y,1,5,75,1,3.5,3.5,N
45313,1866,2019-04-27,10:19:56,3,16,5457,Y,1,1,30,2,6,3,N
45314,1876,2019-04-27,17:31:56,3,20,5091,N,1,1,32,2,6,3,N
45315,1896,2019-04-27,07:47:00,3,20,702,N,1,1,59,1,4.5,4.5,N
45316,1896,2019-04-27,07:47:00,3,20,702,N,1,5,79,1,3.75,3.75,N
45317,1906,2019-04-27,13:18:10,3,20,123,Y,1,1,44,2,5,2.5,N
45318,1911,2019-04-27,19:30:57,3,16,5817,Y,1,1,55,1,4,4,N
45319,1917,2019-04-27,09:34:36,3,14,5210,Y,1,1,29,1,2.5,2.5,N
45320,1920,2019-04-27,11:32:58,3,20,8218,N,1,1,25,2,4.4,2.2,N
45321,1933,2019-04-27,08:26:25,3,14,5076,Y,1,1,35,1,3.1,3.1,N
45322,1933,2019-04-27,08:26:25,3,14,5026,Y,1,5,76,1,3.5,3.5,N
45323,1936,2019-04-27,07:28:57,3,16,5919,N,1,1,45,2,6,3,N
45324,1942,2019-04-27,12:26:57,3,16,5603,N,1,1,31,1,2.2,2.2,N
45325,1942,2019-04-27,12:26:57,3,16,5711,N,1,5,76,1,3.5,3.5,N
45326,1950,2019-04-27,19:41:49,3,20,8356,Y,1,1,58,1,3.5,3.5,N
45327,1951,2019-04-27,13:06:25,3,14,622,N,1,1,29,1,2.5,2.5,N
45328,1955,2019-04-27,13:36:12,3,20,381,N,1,1,54,1,2.5,2.5,N
45329,1983,2019-04-27,18:07:47,3,14,405,Y,1,1,39,1,4.25,4.25,N
45330,1983,2019-04-27,18:07:47,3,14,5013,Y,1,5,71,1,3.75,3.75,N
45331,1988,2019-04-27,15:22:12,3,16,208,N,1,1,45,2,6,3,N
45332,1988,2019-04-27,15:22:12,3,16,5544,N,1,5,78,1,4.5,4.5,N
45333,1996,2019-04-27,12:53:24,3,16,250,Y,1,1,53,2,6,3,N
45334,1996,2019-04-27,12:53:24,3,16,250,Y,1,5,74,1,3.5,3.5,N
45335,2000,2019-04-27,08:16:30,3,20,470,N,1,1,25,2,4.4,2.2,N
45336,2017,2019-04-27,09:24:01,3,20,5090,N,1,1,32,1,3,3,N
45337,2035,2019-04-27,15:39:52,3,14,58,Y,1,1,51,1,3,3,N
45338,2035,2019-04-27,15:39:52,3,14,5035,Y,1,5,73,1,3.75,3.75,N
45339,2040,2019-04-27,11:55:41,3,16,5221,Y,1,1,36,1,3.75,3.75,N
45340,2040,2019-04-27,11:55:41,3,16,5557,Y,1,5,70,1,3.25,3.25,N
45341,2043,2019-04-27,11:39:25,3,20,5012,N,1,1,41,1,4.25,4.25,N
45342,2056,2019-04-27,11:23:24,3,16,226,N,1,1,54,2,5,2.5,N
45343,2058,2019-04-27,09:47:33,3,20,618,Y,1,1,35,1,3.1,3.1,N
45344,2066,2019-04-27,09:10:47,3,14,429,N,1,1,33,2,7,3.5,N
45345,2066,2019-04-27,09:10:47,3,14,8036,N,1,5,74,1,3.5,3.5,N
45346,2089,2019-04-27,07:02:49,3,16,5250,N,1,1,61,2,9.5,4.75,N
45347,2093,2019-04-27,11:31:50,3,14,5014,Y,1,1,41,1,4.25,4.25,N
45348,2105,2019-04-27,17:27:43,3,20,358,Y,1,1,54,1,2.5,2.5,N
45349,2115,2019-04-27,11:33:39,3,20,671,N,1,1,26,1,3,3,N
45350,2116,2019-04-27,19:29:11,3,14,8367,N,1,1,58,2,7,3.5,N
45351,2149,2019-04-27,13:21:18,3,16,170,Y,1,1,35,2,6.2,3.1,N
45352,2149,2019-04-27,13:21:18,3,16,170,Y,1,5,75,1,3.5,3.5,N
45353,2150,2019-04-27,13:50:15,3,16,8286,N,1,1,23,2,5,2.5,N
45354,2151,2019-04-27,07:35:34,3,16,20,Y,1,1,42,1,2.5,2.5,N
45355,2156,2019-04-27,11:45:43,3,14,627,Y,1,1,59,2,9,4.5,N
45356,2159,2019-04-27,16:52:54,3,14,272,N,1,1,29,2,5,2.5,N
45357,2162,2019-04-27,15:16:25,3,20,559,N,1,1,35,2,6.2,3.1,N
45358,2164,2019-04-27,11:31:00,3,16,5326,N,1,1,29,1,2.5,2.5,N
45359,2166,2019-04-27,12:44:39,3,20,5572,Y,1,1,45,2,6,3,N
45360,2172,2019-04-27,11:31:12,3,16,8443,N,1,1,26,1,3,3,N
45361,2184,2019-04-27,17:42:21,3,16,5690,Y,1,1,59,2,9,4.5,N
45362,2188,2019-04-27,07:00:59,3,20,282,Y,1,1,32,2,6,3,N
45363,2205,2019-04-27,14:59:44,3,20,5452,Y,1,1,49,2,6,3,N
45364,2208,2019-04-27,09:01:43,3,16,75,N,1,1,30,1,3,3,N
45365,2214,2019-04-27,19:11:56,3,20,8227,N,1,1,27,1,3.5,3.5,N
45366,2220,2019-04-27,13:54:47,3,14,5110,Y,1,1,26,1,3,3,N
45367,2229,2019-04-27,14:42:56,3,14,5816,N,1,1,59,2,9,4.5,N
45368,2238,2019-04-27,16:42:03,3,20,8376,N,1,1,46,2,5,2.5,N
45369,2271,2019-04-27,11:41:17,3,14,414,N,1,1,60,2,7.5,3.75,N
45370,2274,2019-04-27,15:02:43,3,20,5045,N,1,1,60,1,3.75,3.75,N
45371,2282,2019-04-27,08:27:05,3,20,8155,Y,1,1,37,2,6,3,N
45372,2289,2019-04-27,14:57:35,3,16,8177,Y,1,1,37,1,3,3,N
45373,2293,2019-04-27,09:48:19,3,14,756,N,1,1,23,2,5,2.5,N
45374,2297,2019-04-27,12:27:01,3,14,5093,N,1,1,34,1,2.45,2.45,N
45375,2313,2019-04-27,09:19:18,3,14,5208,Y,1,1,37,1,3,3,N
45376,2317,2019-04-27,08:15:29,3,16,722,N,1,1,51,1,3,3,N
45377,2318,2019-04-27,14:38:01,3,20,5551,N,1,1,55,2,8,4,N
45378,2332,2019-04-27,15:24:48,3,16,426,Y,1,1,35,2,6.2,3.1,N
45379,2332,2019-04-27,15:24:48,3,16,30,Y,1,5,78,1,4.5,4.5,N
45380,2338,2019-04-27,12:27:35,3,14,74,N,1,1,25,2,4.4,2.2,N
45381,2339,2019-04-27,13:00:31,3,16,421,N,1,1,30,2,6,3,N
45382,2340,2019-04-27,11:10:32,3,14,5053,N,1,1,31,1,2.2,2.2,N
45383,2346,2019-04-27,18:00:28,3,20,5271,N,1,1,43,1,3,3,N
45384,2353,2019-04-27,19:22:12,3,16,359,N,1,1,52,1,2.5,2.5,N
45385,2360,2019-04-27,11:43:56,3,16,762,Y,1,1,24,1,3,3,N
45386,2360,2019-04-27,11:43:56,3,16,762,Y,1,5,77,1,3,3,N
45387,2366,2019-04-27,16:10:59,3,14,5352,N,1,1,43,2,6,3,N
45388,2368,2019-04-27,19:23:55,3,14,232,N,1,1,32,2,6,3,N
45389,2369,2019-04-27,19:03:21,3,20,548,Y,1,1,43,2,6,3,N
45390,2374,2019-04-27,10:36:04,3,14,767,Y,1,1,51,1,3,3,N
45391,2375,2019-04-27,14:50:37,3,14,5739,Y,1,1,39,2,8.5,4.25,N
45392,2386,2019-04-27,09:27:35,3,16,595,Y,1,1,57,2,6.2,3.1,N
45393,2391,2019-04-27,10:34:40,3,16,5604,N,1,1,40,2,7.5,3.75,N
45394,2392,2019-04-27,18:15:01,3,14,689,Y,1,1,46,2,5,2.5,N
45395,2396,2019-04-27,11:46:59,3,14,407,Y,1,1,58,2,7,3.5,N
45396,2414,2019-04-27,13:48:36,3,14,508,N,1,1,48,1,2.5,2.5,N
45397,2416,2019-04-27,19:47:29,3,16,322,Y,1,1,52,2,5,2.5,N
45398,2424,2019-04-27,09:16:16,3,14,393,N,1,1,25,2,4.4,2.2,N
45399,2433,2019-04-27,17:23:13,3,20,8199,Y,1,1,41,2,8.5,4.25,N
45400,2457,2019-04-27,10:28:32,3,14,5417,N,1,1,61,2,9.5,4.75,N
45401,2457,2019-04-27,10:28:32,3,14,8150,N,1,5,75,1,3.5,3.5,N
45402,2461,2019-04-27,12:26:54,3,14,768,N,1,1,32,2,6,3,N
45403,2461,2019-04-27,12:26:54,3,14,768,N,1,5,77,1,3,3,N
45404,2469,2019-04-27,19:43:51,3,14,5371,Y,1,1,59,2,9,4.5,N
45405,2471,2019-04-27,10:09:25,3,20,5001,N,1,1,30,2,6,3,N
45406,2496,2019-04-27,09:25:14,3,14,436,Y,1,1,44,1,2.5,2.5,N
